,index,tconst,originalTitle,genres,averageRating,startYear,endYear
49266,1202810,tt10423132,Untitled SCP Series,Mystery,8.0,2019,\N
49267,1202819,tt10423152,Runway 24,Family,7.5,2019,\N
49268,1202828,tt10423172,Working Title!,Comedy,6.1,2019,\N
49269,1202882,tt10423268,Crestmore,Drama,6.8,\N,\N
49270,1202893,tt10423288,BoomBastiCAST,Talk-Show,7.5,2019,\N
49271,1202968,tt10423414,Volunteering for Wildlife -South Africa 1.0,Documentary,8.2,2019,\N
49272,1202974,tt10423424,BEM,"Animation,Horror",7.3,2019,\N
49273,1202994,tt10423460,Family Business,Comedy,8.8,2019,2021
49274,1203143,tt10423732,Piao liang shu sheng,"Adventure,Drama",8.8,2020,\N
49275,1203392,tt1042416,Real Estate Road Test,Reality-TV,8.4,2007,\N
49276,1203568,tt1042447,7 imeres Alpha,News,7.8,2004,\N
49277,1203574,tt1042448,A balón parado,"Sport,Talk-Show",7.6,2005,\N
49278,1203580,tt1042449,Apo petra kai hrono,Documentary,7.9,2006,\N
49279,1203586,tt1042450,Asta seara filmam in familie,Talk-Show,8.4,2007,\N
49280,1203592,tt1042451,Die Baumwollpflücker,Drama,8.2,1970,\N
49281,1203598,tt1042452,Das Bibelrätsel,Documentary,8.4,2005,\N
49282,1203604,tt1042453,Comedy Fight Club,Comedy,2.8,2007,\N
49283,1203610,tt1042454,En sus marcas,"Sport,Talk-Show",3.7,2007,\N
49284,1203626,tt1042457,Kids Mania,Family,7.2,2007,\N
49285,1203632,tt1042458,Mr. Poxycat & Co.,Comedy,6.1,2007,\N
49286,1203637,tt1042459,Oameni si locuri la portile dorului,Documentary,6.7,2007,\N
49287,1203643,tt1042460,Osa len' oi andres metaxy tous,Talk-Show,6.7,2006,\N
49288,1203649,tt1042461,Tak for i aften,Comedy,6.5,2007,2007
49289,1203716,tt10424730,Schlagzeilen des Jahrhunderts,"Documentary,Short",6.2,1963,\N
49290,1204473,tt10426004,Allerlei zum Wochenend,"Comedy,Documentary,Family",8.8,1962,1965
49291,1204515,tt10426078,Game of War: Prepare for War,Sport,5.0,2015,\N
49292,1204524,tt10426092,Higher Learning,Reality-TV,7.6,2019,\N
49293,1204525,tt10426094,All About Grace,Comedy,7.2,\N,\N
49294,1204548,tt10426138,Bong Dung Muon Khoc,"Comedy,Drama,Romance",4.6,2008,2008
49295,1204579,tt10426192,Hotel Stars,"Comedy,Drama,Romance",8.4,2019,\N
49296,1204581,tt10426198,Body Cam: Behind the Badge,Documentary,7.4,2019,2019
49297,1204602,tt10426242,Sports Battlefield,Game-Show,9.4,2018,\N
49298,1204642,tt10426326,Transitions,"Crime,Drama,Thriller",6.4,2019,\N
49299,1204661,tt10426368,The Story of Optimus Prime,Documentary,8.2,2018,\N
49300,1204690,tt10426424,Granny Panties,Animation,8.4,2018,\N
49301,1204763,tt10426572,The Italian Misadventures,\N,7.1,2019,\N
49302,1204823,tt10426684,Britain's Got Talent: The Champions,Game-Show,6.9,2019,\N
49303,1204874,tt10426770,Shrimad Bhagwat Mahapuran,Drama,3.6,2019,2020
49304,1204909,tt10426836,The Final Cut,Adventure,6.3,2013,2013
49305,1204958,tt10426932,Baradar Jaan,Drama,2.9,2019,2019
49306,1204969,tt10426952,Woodball TV #030,Reality-TV,8.8,2012,\N
49307,1204970,tt10426954,Rhyme and Reeson,"Animation,Sci-Fi",9.2,\N,\N
49308,1205005,tt10427048,Tasha & Kit,Comedy,5.6,2019,\N
49309,1205026,tt10427082,Yahoo!,News,8.0,2015,\N
49310,1205038,tt10427102,Qalby Etmaan,Reality-TV,8.5,2018,\N
49311,1205062,tt10427144,Techno Jungle,Music,8.7,2019,\N
49312,1205069,tt10427156,Woodball TV #031,Reality-TV,8.7,2012,\N
49313,1205111,tt10427230,Date to Date,Reality-TV,7.5,2019,2019
49314,1205186,tt1042735,Mi prima ciela,"Drama,Romance",7.3,2007,\N
49315,1205254,tt10427472,Riddle + Squizz,Family,9.1,2018,\N
49316,1205260,tt10427482,The Connection,"Drama,Sci-Fi",8.5,2019,\N
49317,1205503,tt10427920,Sounan desu ka?,"Adventure,Animation,Comedy",8.1,2019,\N
49318,1205506,tt10427926,Tejina Senpai,"Animation,Comedy,Drama",7.4,2019,\N
49319,1205509,tt10427930,Long Island Tweens,Comedy,7.4,\N,\N
49320,1205515,tt10427946,Juul Labs: Testimonials,News,9.8,2019,\N
49321,1205524,tt10427962,One in a Million,Comedy,9.9,2015,2017
49322,1205525,tt10427964,Une Année à la Vigne - Les Domaines du Possible,Documentary,9.9,2019,2019
49323,1205632,tt10428148,On the Pot,Comedy,7.2,2016,\N
49324,1205657,tt10428192,Paka Data,News,9.4,2019,\N
49325,1205719,tt10428302,Terug naar Rwanda,Documentary,8.4,2019,2019
49326,1205756,tt10428366,Mario,Adventure,7.4,1962,1963
49327,1205839,tt10428518,Butterfly Lovers,"Comedy,Drama,History",7.0,2017,2018
49328,1205843,tt10428524,Kalari Kids,"Adventure,Animation",6.7,2019,\N
49329,1205882,tt10428598,2017-2018 UEFA Champions League,Sport,7.0,2017,2018
49330,1205886,tt10428604,Magic: The Gathering,"Action,Adventure,Animation",4.2,2022,\N
49331,1205919,tt10428660,De Carona Com Os OVNIs,Documentary,8.4,2018,\N
49332,1205925,tt10428672,Artisan of India Jewelry Collection,Talk-Show,7.6,2009,\N
49333,1205957,tt1042872,Kurosawa Akira: Tsukuru to iu koto wa subarashii,"Biography,Documentary,Short",8.3,2002,\N
49334,1205959,tt10428732,Vidas Reais,Talk-Show,8.3,2002,2004
49335,1206217,tt10429182,Artisan of Ireland Jewelry Collection,Talk-Show,7.7,2017,\N
49336,1206328,tt10429388,Telum Enterprises,Sci-Fi,7.3,2023,\N
49337,1206418,tt10429546,Artisan of Israel Jewelry Collection,Talk-Show,6.8,2011,2021
49338,1206565,tt1042979,Pecados Ajenos,"Crime,Drama,Romance",6.9,2007,\N
49339,1206720,tt10430068,Movie Historian Reviews,Short,7.0,2019,\N
49340,1206777,tt1043016,Auntie's Bloomers,Documentary,7.7,1991,2001
49341,1206799,tt1043020,Badger or Bust,Reality-TV,7.9,2007,\N
49342,1206805,tt1043021,Before the Dinosaurs,Documentary,2.2,2005,2005
49343,1207042,tt1043061,Cuestión de sexo,Comedy,7.6,2007,2009
49344,1207076,tt10430678,Oriente,Talk-Show,8.0,2002,2004
49345,1207117,tt10430752,Artisan of Peru Jewelry Collection,Talk-Show,7.1,2019,2021
49346,1207173,tt10430856,Artisan of Turkey Jewelry Collection,Talk-Show,6.4,2018,\N
49347,1207202,tt1043090,Dispatches,"Documentary,News",6.8,1987,\N
49348,1207242,tt10430976,Stolte som få,Comedy,2.6,2019,2019
49349,1207299,tt10431092,Bella Luce Jewelry,Talk-Show,7.0,1996,\N
49350,1207340,tt10431160,Bella Luce Luxe Jewelry,Talk-Show,9.8,2018,\N
49351,1207350,tt10431182,Brand New Styles,Talk-Show,7.6,2017,\N
49352,1207387,tt10431250,Street Series,\N,7.6,2019,\N
49353,1207393,tt10431262,Isekai Cheat Magician,"Action,Adventure,Animation",7.4,2019,\N
49354,1207409,tt10431290,Arifureta Shokugyou de Sekai Saikyou,"Action,Adventure,Animation",7.4,2019,\N
49355,1207420,tt10431310,To the Abandoned Sacred Beasts,"Action,Animation,Drama",6.5,2019,\N
49356,1207426,tt10431322,Double Bind,"Action,Adventure,Romance",6.1,\N,\N
49357,1207433,tt10431334,Ye Ghar Hindustani,Comedy,7.6,2004,2004
49358,1207467,tt1043139,Hollywood Burn,Comedy,8.2,2007,\N
49359,1207476,tt10431416,New Yorkers in LA,Comedy,8.8,2019,\N
49360,1207489,tt10431442,Tai gu shen wang,"Drama,Fantasy,History",6.8,2019,\N
49361,1207495,tt10431452,Charles Winston for Bella Luce Jewelry,Talk-Show,6.5,2014,\N
49362,1207509,tt10431478,Fabulite Strontium Titanate,Talk-Show,1.0,2019,\N
49363,1207517,tt10431492,Amada enemiga,"Drama,Romance",6.2,1968,1968
49364,1207521,tt1043149,Interpoker.Com University Clash,\N,7.1,2006,\N
49365,1207538,tt1043152,Kreml-9,Documentary,7.0,2001,2006
49366,1207598,tt1043162,Mga mata ni Anghelita,"Adventure,Drama,Family",5.6,2007,\N
49367,1207615,tt10431662,Inside Cal-Hi Sports,Sport,8.0,1990,1998
49368,1207679,tt10431770,Trojan Rewind,Sport,6.4,2003,2008
49369,1207681,tt10431774,Smalltown,"Adventure,Animation,Comedy",9.4,\N,\N
49370,1207698,tt10431804,Girlfriend Friday After Party,Talk-Show,7.1,2016,\N
49371,1207704,tt10431814,Golf the West,Sport,7.6,2001,2007
49372,1207715,tt10431836,Sakagami Dôbutsu Ôkoku,\N,9.0,2018,\N
49373,1207719,tt10431842,True Blue Stories,Sport,8.4,2007,2009
49374,1207721,tt10431846,The Zubyr,"Action,Drama,Sci-Fi",8.5,\N,\N
49375,1207728,tt10431858,Jewel School - Jewelry Making,Talk-Show,8.8,2007,\N
49376,1207732,tt10431864,My trip to Europe,Adventure,8.6,2020,\N
49377,1207768,tt10431948,Before the Bigs,Sport,2.2,2007,2009
49378,1207774,tt10431958,Acting My Age with Renee Pezzotta,Talk-Show,7.7,2019,\N
49379,1207793,tt10431990,Geisting,Comedy,3.6,2021,\N
49380,1207798,tt1043199,NBC Special Treat,"Family,Sci-Fi",5.6,1975,1986
49381,1207807,tt10432016,Beach Squad,"Action,Adventure,Crime",6.0,2022,\N
49382,1207865,tt10432130,Beautiful and Bizarre,Reality-TV,9.0,2021,\N
49383,1207872,tt10432146,Drinks of My Life,Comedy,6.9,2019,\N
49384,1207878,tt10432158,Queer Across America,Reality-TV,9.2,2021,\N
49385,1207977,tt10432376,Chillz St. Gamin's Channel Review,Comedy,5.8,2017,\N
49386,1208014,tt10432440,Super 7,\N,7.5,1998,2000
49387,1208025,tt1043245,Paintbox,\N,5.0,1985,\N
49388,1208034,tt10432474,Waterfront Talent,\N,5.7,\N,\N
49389,1208127,tt10432632,Skit Box,Comedy,6.3,2019,2019
49390,1208141,tt10432658,Ko One: Re-Member,Comedy,8.9,2016,2016
49391,1208244,tt10432832,Axer Rangers S,"Action,Animation",6.8,2018,\N
49392,1208339,tt10433016,Peter och hans kamrater,Documentary,8.2,1967,\N
49393,1208398,tt10433128,Musik und gute Laune,"Music,Short",7.6,1962,\N
49394,1208402,tt10433134,Gig,"Music,Talk-Show",3.6,1987,1990
49395,1208403,tt10433136,The Lost Tomb 2,"Action,Adventure,Drama",8.0,2019,2019
49396,1208522,tt10433368,Wendy Dio Interview- Hall of Heavy Metal History 2019,Music,6.1,2019,\N
49397,1208524,tt10433370,On The Red Dot,Documentary,5.9,2012,\N
49398,1208534,tt10433388,A True Story,Documentary,7.5,2017,2017
49399,1208559,tt10433430,Michael,Comedy,8.6,2018,2021
49400,1208603,tt1043350,Sprookjesboom,"Animation,Family,Fantasy",4.9,2006,2008
49401,1208605,tt10433512,Cynful Movies,"Action,Fantasy,Horror",6.0,2019,\N
49402,1208620,tt10433538,Arach and his friend Nid,"Comedy,Fantasy,Horror",6.1,1973,1973
49403,1208633,tt10433562,Rag Rag Mein Ganga,"Adventure,News",9.0,2019,2019
49404,1208641,tt1043357,Svakha,"Comedy,Romance",6.4,2007,\N
49405,1208684,tt1043365,Top of the Pops Plus,Music,4.7,2000,\N
49406,1208867,tt1043397,Where There's a Will,Documentary,5.5,2007,\N
49407,1208878,tt1043399,Wild Sex,Documentary,8.0,2005,\N
49408,1208883,tt10434008,UEFA Europa League,Sport,7.7,2009,\N
49409,1208902,tt10434042,Zeros and Ones,Comedy,7.6,2019,2019
49410,1208930,tt1043408,Young People's Specials,"Drama,Family",8.9,1984,\N
49411,1208948,tt1043411,Zeskamp,Game-Show,5.1,1968,\N
49412,1209099,tt10434376,2016-2017 UEFA Champions League,Sport,6.9,2016,2017
49413,1209319,tt10434744,Wave,Documentary,6.8,2018,\N
49414,1209508,tt10435072,History's Greatest Hoaxes,Documentary,2.9,2016,\N
49415,1209556,tt1043515,The Naughty Show,Talk-Show,7.0,2003,\N
49416,1209942,tt10435834,Madres solteras,"Drama,Romance",7.0,1965,1965
49417,1210130,tt10436162,Schwarz auf weiß,"Documentary,History,Short",7.9,1960,\N
49418,1210131,tt10436164,JTV Style Jewelry,Talk-Show,6.2,2017,2021
49419,1210138,tt10436176,Lab-Grown Diamonds,Talk-Show,6.4,2018,\N
49420,1210146,tt1043618,Ainshutain no me,Documentary,7.3,2007,\N
49421,1210150,tt10436196,Looks for Less Jewelry,Talk-Show,8.8,2017,2021
49422,1210152,tt1043619,Brôdokyasutâ,News,8.9,1991,2008
49423,1210155,tt1043620,Haisai! News 610,News,7.7,2007,\N
49424,1210161,tt1043621,Mitternachtsmagazin,Documentary,2.9,1995,\N
49425,1210164,tt10436228,Jurassic World: Camp Cretaceous,"Action,Adventure,Animation",7.2,2020,2022
49426,1210165,tt1043622,NZZ Format,Documentary,7.2,1993,\N
49427,1210177,tt10436254,Moda al Massimo Jewelry,Talk-Show,2.3,2012,\N
49428,1210194,tt10436284,Kamp Koral: SpongeBob's Under Years,"Adventure,Animation,Comedy",8.4,2021,\N
49429,1210236,tt10436362,Punky Brewster,"Comedy,Family",6.1,2021,2021
49430,1210264,tt10436414,Bom Dia Rio,Sport,8.2,2016,2016
49431,1210265,tt10436416,Moissanite Fire Jewelry,Talk-Show,6.9,2011,\N
49432,1210287,tt10436456,Public Figures,"Comedy,Drama",8.1,\N,\N
49433,1210294,tt10436472,Elephant Department,Comedy,7.9,2018,\N
49434,1210300,tt10436484,Canal Football Club,Sport,7.5,2008,\N
49435,1210327,tt10436532,Canal Rugby Club,Sport,7.3,2015,\N
49436,1210359,tt10436588,Canal Sports Club,Sport,8.4,2018,\N
49437,1210404,tt10436666,VSBK,Comedy,6.7,2014,2015
49438,1210417,tt10436688,L'Equipe d'Estelle,Sport,8.3,2017,\N
49439,1210459,tt10436760,The Morning Mix,Talk-Show,5.4,2015,2021
49440,1210485,tt10436804,The Stoneman Murders,Thriller,9.2,2019,\N
49441,1210497,tt10436824,GRiP,"Crime,Thriller",6.6,\N,\N
49442,1210558,tt10436946,David Heavener Live,Drama,7.5,2017,\N
49443,1210618,tt10437058,Dreckula,Comedy,7.5,2019,\N
49444,1210621,tt10437062,Room for Rent,Comedy,7.0,2019,\N
49445,1210630,tt1043707,Devil's Trade,Horror,7.6,2007,\N
49446,1210640,tt1043709,Jet Set,Reality-TV,7.3,2007,\N
49447,1210657,tt10437130,Sociedade das Belas Artes,News,4.6,2001,2003
49448,1210660,tt10437136,Terceiro Elemento,Talk-Show,6.4,2001,2001
49449,1210661,tt1043713,Parental Guidance,"Comedy,Drama",8.4,2007,\N
49450,1210673,tt10437166,Thirst,Drama,9.0,\N,\N
49451,1210675,tt10437170,The Johnsons,Comedy,8.1,2012,\N
49452,1210677,tt10437174,Scenebot Stage Live,Reality-TV,7.6,2018,\N
49453,1210699,tt10437218,A House Divided,Drama,6.7,2019,\N
49454,1210700,tt1043721,Chocolate News,Comedy,7.7,2008,2008
49455,1210723,tt10437268,Cyberscape Neo,"Fantasy,Sci-Fi",7.9,2018,\N
49456,1210757,tt1043732,Michael & Michael Have Issues,Comedy,7.6,2009,2009
49457,1210787,tt10437394,400 stepeni sa Markom Vidojkovicem,"Comedy,News,Talk-Show",8.5,2019,\N
49458,1210825,tt10437460,Chris McQueer's Hings,Comedy,6.5,2019,\N
49459,1210849,tt10437506,Sweet Misery,Comedy,7.7,2011,2012
49460,1210876,tt10437556,Capitán Centroamérica,Comedy,7.1,2013,2013
49461,1210953,tt1043768,Phly,Comedy,7.0,1999,\N
49462,1210962,tt10437704,Lo Desconocido,Mystery,8.4,2016,2016
49463,1210994,tt1043775,Hyvien ihmisten kylä,"Comedy,Drama",4.8,1993,1994
49464,1211000,tt1043776,Martha Speaks,"Animation,Comedy,Family",3.4,2008,2016
49465,1211024,tt1043780,Poradnia pozamalzenska,Comedy,7.2,1994,\N
49466,1211160,tt10438040,H.A. Goodman,News,7.2,2015,\N
49467,1211179,tt10438076,Elämäni Biisi,Music,7.6,2019,\N
49468,1211186,tt10438088,2015-2016 UEFA Champions League,Sport,5.8,2015,2016
49469,1211191,tt10438096,2014-2015 UEFA Champions League,Sport,4.9,2014,2015
49470,1211217,tt1043813,Titans,"Action,Adventure,Crime",8.5,2018,\N
49471,1211227,tt1043815,Best Ed,"Animation,Comedy",8.1,2008,\N
49472,1211233,tt1043816,Celebrity Bull Riding Challenge,Reality-TV,7.5,2007,\N
49473,1211239,tt1043817,Desnudas,Reality-TV,7.3,2007,\N
49474,1211242,tt10438186,2013-2014 UEFA Champions League,Sport,7.5,2013,2014
49475,1211244,tt1043818,Duval et Moretti,Crime,8.7,2008,\N
49476,1211249,tt10438198,2012-2013 UEFA Champions League,Sport,9.3,2012,2013
49477,1211254,tt1043820,Storm Hawks,"Adventure,Animation,Comedy",7.4,2007,2009
49478,1211259,tt1043821,Styr på dyr,"Family,Game-Show",7.0,2006,\N
49479,1211262,tt1043822,Vratice se rode,"Comedy,Crime,Drama",6.6,2007,2008
49480,1211268,tt1043823,Warped Hall of Fame,Music,4.6,2007,\N
49481,1211274,tt1043824,We Were Warned: Edge of Disaster,Documentary,4.4,2007,\N
49482,1211279,tt10438258,Spooky Boo's Scary Story Time,"Horror,Thriller",9.1,2016,\N
49483,1211302,tt10438298,2011-2012 UEFA Champions League,Sport,7.3,2011,2012
49484,1211306,tt10438304,2010-2011 UEFA Champions League,Sport,7.5,2010,2011
49485,1211312,tt10438314,2009-2010 UEFA Champions League,Sport,5.8,2010,2010
49486,1211318,tt10438326,2008-2009 UEFA Champions League,Sport,8.0,2008,2009
49487,1211319,tt10438328,Ginnaste - Vite parallele,Reality-TV,6.7,2011,2016
49488,1211355,tt10438394,Paniq,Crime,7.8,\N,\N
49489,1211360,tt10438402,Where To I Do?,"Adventure,Reality-TV,Romance",7.5,2018,\N
49490,1211369,tt10438418,#WhatsHappening,News,8.3,2017,2017
49491,1211390,tt10438456,Forgotten Internet,History,5.9,2019,\N
49492,1211407,tt10438490,Comicstaan Semma Comedy Pa,Comedy,7.6,2020,\N
49493,1211409,tt10438496,Je veux être... toi,"Documentary,Family,Short",8.1,1977,1982
49494,1211410,tt10438498,The Brompton Tales,Animation,8.5,2019,2019
49495,1211416,tt1043850,Into Undies,Reality-TV,7.4,2007,\N
49496,1211439,tt10438602,Love Ok Please,Reality-TV,8.3,2019,2019
49497,1211449,tt1043861,Nuestra Belleza Latina,Reality-TV,2.7,2006,\N
49498,1211468,tt10438656,Bangkok Love Stories: Plead,Drama,6.3,2019,\N
49499,1211472,tt10438662,Bangkok Love Stories: Objects of Affection,Drama,5.6,2019,\N
49500,1211497,tt10438708,Charity,Comedy,7.4,\N,\N
49501,1211753,tt1043913,The 'Wood,Animation,8.4,2006,\N
49502,1212487,tt10440412,Los elegidos,"Drama,Fantasy",4.3,2019,2019
49503,1212622,tt10440640,19/20 Picardie,News,6.8,2010,\N
49504,1212630,tt10440654,Cita a ciegas,"Comedy,Drama",9.8,2019,2019
49505,1212683,tt10440748,The Morning Mix: Weekend Edition,Talk-Show,6.2,2016,2021
49506,1212739,tt10440844,Off Park Jewelry Collection,Talk-Show,6.2,2011,\N
49507,1212782,tt10440928,Draft Academy,Sport,8.9,2017,2019
49508,1212953,tt10441282,List25,"Documentary,Talk-Show",5.8,2012,\N
49509,1212978,tt10441330,The Darkest Hour,Biography,8.3,2016,\N
49510,1213003,tt10441378,La dama y el Sheik,"Drama,Romance",6.5,1967,1967
49511,1213015,tt10441398,Pacific Style Jewelry Collection,Talk-Show,4.0,2014,\N
49512,1213020,tt10441406,Your Highness,"Action,Comedy,Fantasy",7.8,2017,2018
49513,1213031,tt10441426,Livfit : Workout,\N,7.7,2019,\N
49514,1213042,tt10441444,MTV Brave Series,\N,7.5,2019,\N
49515,1213054,tt10441468,Sitka,Drama,5.5,\N,\N
49516,1213061,tt10441480,Fameistan,\N,5.1,2017,2017
49517,1213062,tt10441482,19/20 Picardie,News,8.6,2010,\N
49518,1213067,tt10441490,Park Avenue Jewelry Collection,Talk-Show,3.6,2012,\N
49519,1213075,tt10441504,Ishq-e-Benaam,\N,7.8,2015,2016
49520,1213081,tt10441516,Precious World of Pearls,Talk-Show,7.6,2011,\N
49521,1213110,tt10441568,Maana Ka Gharana,\N,7.1,2015,2016
49522,1213112,tt10441570,Rockafellas,Talk-Show,5.7,2016,\N
49523,1213120,tt10441584,Sawaab,\N,7.9,2015,\N
49524,1213123,tt10441590,LoveMore Jewelry By Lisa Mason,Talk-Show,8.2,2018,2021
49525,1213135,tt10441610,Dharkan,\N,8.8,2016,\N
49526,1213138,tt10441618,Silver Showcase Jewelry,Talk-Show,6.6,2006,\N
49527,1213143,tt10441626,Aahista Aahista,\N,7.5,2014,\N
49528,1213149,tt10441636,Mehram,\N,5.6,2014,\N
49529,1213152,tt10441640,Southwest Style Jewelry Collection by JTV,Talk-Show,5.1,2010,\N
49530,1213159,tt10441654,Joru Ka Ghulam,\N,6.7,2016,\N
49531,1213180,tt10441690,Patriotic Weekly Review,Talk-Show,7.4,2019,\N
49532,1213182,tt10441694,Splendido Oro Jewelry,Talk-Show,8.4,2008,\N
49533,1213193,tt10441712,Disconnected,\N,8.1,2019,2019
49534,1213200,tt10441724,Tehya Oyama Turquoise Jewelry,Talk-Show,6.2,2013,\N
49535,1213204,tt10441730,Firaaq,\N,5.2,2014,\N
49536,1213206,tt10441736,Badi Aapa,\N,6.9,2012,\N
49537,1213208,tt10441742,Tanhai,\N,6.0,2013,\N
49538,1213209,tt10441744,Timna Jewelry Collection,Talk-Show,7.9,2013,\N
49539,1213212,tt10441752,Mohabbat Ab Nahi Hogi,\N,7.7,2014,\N
49540,1213214,tt10441756,Tumhare Siwa,\N,7.7,2015,\N
49541,1213227,tt10441778,Uff Meri Family,\N,7.2,2014,\N
49542,1213229,tt10441782,Abracadabra the TV Show,Reality-TV,6.6,\N,\N
49543,1213231,tt10441786,Chez Nadette,Short,5.8,2008,\N
49544,1213250,tt10441820,Deb,Comedy,7.2,2016,\N
49545,1213256,tt10441832,Livfit : Yoga,\N,7.9,2017,\N
49546,1213295,tt10441906,Vanna K for Bella Luce Jewelry,Talk-Show,7.9,2012,\N
49547,1213298,tt10441910,B-roll,Talk-Show,5.4,\N,\N
49548,1213300,tt10441916,J'irai dépolluer chez vous,Documentary,6.6,\N,\N
49549,1213301,tt10441918,Werq the World,Reality-TV,6.4,2019,\N
49550,1213315,tt10441944,One-Night,"Comedy,Drama",7.2,2019,2020
49551,1213365,tt10442036,Blind Covers,Music,8.8,2015,\N
49552,1213386,tt10442084,Trade Show Show,Comedy,6.7,2019,\N
49553,1213396,tt10442100,Cops in Cars,Comedy,8.0,2019,\N
49554,1213401,tt1044210,A Conversation with Dinah,Talk-Show,7.7,1989,1991
49555,1213493,tt10442274,Antenize,Music,8.0,2018,\N
49556,1213517,tt10442320,Milujem Slovensko,Game-Show,2.6,2018,2018
49557,1213558,tt10442396,Under the Big Sky,Documentary,7.9,2017,\N
49558,1213569,tt10442418,Top Ten,Comedy,8.7,2016,2016
49559,1213594,tt10442466,Don't Sit In The Front Row,Comedy,7.4,2012,2013
49560,1213650,tt1044256,Doctor to Doctor,Talk-Show,8.8,2006,\N
49561,1213683,tt10442630,Pot Luck & Super Bowls,Comedy,6.5,2019,2019
49562,1213725,tt10442718,My Helpful Ghost Ancestor Roommate,Comedy,4.7,2019,\N
49563,1213743,tt10442748,Nightwave Radio,News,7.9,2018,\N
49564,1213796,tt10442844,Badsie: Vol. 1,Comedy,7.4,2019,\N
49565,1213810,tt10442870,Nalamudan Vaazha,Reality-TV,8.3,2017,2017
49566,1213816,tt10442882,Start Music,Reality-TV,7.4,2019,\N
49567,1213820,tt10442892,Samayal Samayal,Reality-TV,7.4,2014,2018
49568,1213822,tt10442896,2007-2008 UEFA Champions League,Sport,7.6,2007,2008
49569,1213826,tt10442902,2006-2007 UEFA Champions League,Sport,8.0,2006,2007
49570,1213828,tt10442908,2005-2006 UEFA Champions League,Sport,8.2,2005,\N
49571,1213833,tt10442918,2004-2005 UEFA Champions League,Sport,7.4,2004,2005
49572,1213835,tt10442920,Little Genius 2.0,Reality-TV,9.0,2017,2017
49573,1213840,tt10442932,Namma ooru coloru,Reality-TV,7.9,2018,2018
49574,1213849,tt10442948,Kandukonden Kandukonden,Reality-TV,7.9,2019,2020
49575,1213869,tt10442980,Chutti Champions,Reality-TV,8.3,2017,2017
49576,1213890,tt10443016,Nanbenda,Reality-TV,7.6,2018,2018
49577,1213906,tt10443042,The Bailey Society,Mystery,8.3,2019,\N
49578,1213947,tt10443122,The Holiest One,Comedy,4.4,2019,\N
49579,1213951,tt10443130,Women Breaking the Mold,Reality-TV,3.8,2019,\N
49580,1214003,tt10443224,The Lumberjills,Drama,7.6,\N,\N
49581,1214066,tt10443344,Tsuujou Kougeki ga Zentai Kougeki de Ni-kai Kougeki no Okaasan wa Suki Desuka?,"Adventure,Animation,Comedy",8.1,2019,\N
